FullGeoName_x,YEAR_x,STATE,RATE_x,DEATHS_x,FullGeoName_y,YEAR_y,RATE_y,DEATHS_y,URL
Ar,2019,AR,18.0,548,Ar,2020,19.0,583,/nchs/pressroom/states/arkansas/ar.htm
Ar,2019,AR,18.0,548,Ar,2019,18.0,548,/nchs/pressroom/states/arkansas/ar.htm
Ar,2019,AR,18.0,548,Ar,2018,18.3,554,/nchs/pressroom/states/arkansas/ar.htm
Ar,2019,AR,18.0,548,Ar,2017,20.8,631,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2019,AR,18.0,548,Ar,2016,18.2,555,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2019,AR,18.0,548,Ar,2015,19.1,577,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2019,AR,18.0,548,Ar,2014,17.3,515,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2019,AR,18.0,548,Ar,2005,14.3,400,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2018,AR,18.3,554,Ar,2021,20.6,618,/nchs/pressroom/states/arkansas/ar.htm
Ar,2018,AR,18.3,554,Ar,2020,19.0,583,/nchs/pressroom/states/arkansas/ar.htm
Ar,2018,AR,18.3,554,Ar,2019,18.0,548,/nchs/pressroom/states/arkansas/ar.htm
Ar,2018,AR,18.3,554,Ar,2018,18.3,554,/nchs/pressroom/states/arkansas/ar.htm
Ar,2018,AR,18.3,554,Ar,2017,20.8,631,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2018,AR,18.3,554,Ar,2016,18.2,555,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2018,AR,18.3,554,Ar,2015,19.1,577,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2018,AR,18.3,554,Ar,2014,17.3,515,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2018,AR,18.3,554,Ar,2005,14.3,400,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2017,AR,20.8,631,Ar,2021,20.6,618,/nchs/pressroom/states/arkansas/ar.htm
Ar,2017,AR,20.8,631,Ar,2020,19.0,583,/nchs/pressroom/states/arkansas/ar.htm
Ar,2017,AR,20.8,631,Ar,2019,18.0,548,/nchs/pressroom/states/arkansas/ar.htm
Ar,2017,AR,20.8,631,Ar,2018,18.3,554,/nchs/pressroom/states/arkansas/ar.htm
Ar,2017,AR,20.8,631,Ar,2017,20.8,631,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2017,AR,20.8,631,Ar,2016,18.2,555,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2017,AR,20.8,631,Ar,2015,19.1,577,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2017,AR,20.8,631,Ar,2014,17.3,515,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2017,AR,20.8,631,Ar,2005,14.3,400,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2016,AR,18.2,555,Ar,2021,20.6,618,/nchs/pressroom/states/arkansas/ar.htm
Ar,2016,AR,18.2,555,Ar,2020,19.0,583,/nchs/pressroom/states/arkansas/ar.htm
Ar,2016,AR,18.2,555,Ar,2019,18.0,548,/nchs/pressroom/states/arkansas/ar.htm
Ar,2016,AR,18.2,555,Ar,2018,18.3,554,/nchs/pressroom/states/arkansas/ar.htm
Ar,2016,AR,18.2,555,Ar,2017,20.8,631,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2016,AR,18.2,555,Ar,2016,18.2,555,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2016,AR,18.2,555,Ar,2015,19.1,577,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2016,AR,18.2,555,Ar,2014,17.3,515,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2016,AR,18.2,555,Ar,2005,14.3,400,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2015,AR,19.1,577,Ar,2021,20.6,618,/nchs/pressroom/states/arkansas/ar.htm
Ar,2015,AR,19.1,577,Ar,2020,19.0,583,/nchs/pressroom/states/arkansas/ar.htm
Ar,2015,AR,19.1,577,Ar,2019,18.0,548,/nchs/pressroom/states/arkansas/ar.htm
Ar,2015,AR,19.1,577,Ar,2018,18.3,554,/nchs/pressroom/states/arkansas/ar.htm
Ar,2015,AR,19.1,577,Ar,2017,20.8,631,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2015,AR,19.1,577,Ar,2016,18.2,555,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2015,AR,19.1,577,Ar,2015,19.1,577,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2015,AR,19.1,577,Ar,2014,17.3,515,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2015,AR,19.1,577,Ar,2005,14.3,400,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2014,AR,17.3,515,Ar,2021,20.6,618,/nchs/pressroom/states/arkansas/ar.htm
Ar,2014,AR,17.3,515,Ar,2020,19.0,583,/nchs/pressroom/states/arkansas/ar.htm
Ar,2014,AR,17.3,515,Ar,2019,18.0,548,/nchs/pressroom/states/arkansas/ar.htm
Ar,2014,AR,17.3,515,Ar,2018,18.3,554,/nchs/pressroom/states/arkansas/ar.htm
Ar,2014,AR,17.3,515,Ar,2017,20.8,631,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2014,AR,17.3,515,Ar,2016,18.2,555,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2014,AR,17.3,515,Ar,2015,19.1,577,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2014,AR,17.3,515,Ar,2014,17.3,515,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2014,AR,17.3,515,Ar,2005,14.3,400,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2005,AR,14.3,400,Ar,2021,20.6,618,/nchs/pressroom/states/arkansas/ar.htm
Ar,2005,AR,14.3,400,Ar,2020,19.0,583,/nchs/pressroom/states/arkansas/ar.htm
Ar,2005,AR,14.3,400,Ar,2019,18.0,548,/nchs/pressroom/states/arkansas/ar.htm
Ar,2005,AR,14.3,400,Ar,2018,18.3,554,/nchs/pressroom/states/arkansas/ar.htm
Ar,2005,AR,14.3,400,Ar,2017,20.8,631,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2005,AR,14.3,400,Ar,2016,18.2,555,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2005,AR,14.3,400,Ar,2015,19.1,577,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2005,AR,14.3,400,Ar,2014,17.3,515,/nchs/pressroom/states/arkansas/arkansas.htm
Ar,2005,AR,14.3,400,Ar,2005,14.3,400,/nchs/pressroom/states/arkansas/arkansas.htm
Ca,2021,CA,10.1,4148,Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2021,CA,10.1,4148,Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2021,CA,10.1,4148,Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2021,CA,10.1,4148,Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2021,CA,10.1,4148,Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2021,CA,10.1,4148,Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2021,CA,10.1,4148,Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2021,CA,10.1,4148,Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2021,CA,10.1,4148,Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2020,CA,10.0,4144,Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2020,CA,10.0,4144,Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2020,CA,10.0,4144,Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2020,CA,10.0,4144,Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2020,CA,10.0,4144,Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2020,CA,10.0,4144,Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2020,CA,10.0,4144,Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2020,CA,10.0,4144,Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2020,CA,10.0,4144,Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2019,CA,10.7,4436,Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2019,CA,10.7,4436,Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2019,CA,10.7,4436,Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2019,CA,10.7,4436,Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2019,CA,10.7,4436,Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2019,CA,10.7,4436,Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2019,CA,10.7,4436,Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2019,CA,10.7,4436,Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2019,CA,10.7,4436,Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2018,CA,10.9,4491,Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2018,CA,10.9,4491,Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2018,CA,10.9,4491,Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2018,CA,10.9,4491,Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2018,CA,10.9,4491,Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2018,CA,10.9,4491,Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2018,CA,10.9,4491,Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2018,CA,10.9,4491,Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2018,CA,10.9,4491,Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2017,CA,10.5,"4,312",Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2017,CA,10.5,"4,312",Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2017,CA,10.5,"4,312",Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2017,CA,10.5,"4,312",Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2017,CA,10.5,"4,312",Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2017,CA,10.5,"4,312",Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2017,CA,10.5,"4,312",Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2017,CA,10.5,"4,312",Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2017,CA,10.5,"4,312",Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2016,CA,10.5,"4,294",Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2016,CA,10.5,"4,294",Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2016,CA,10.5,"4,294",Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2016,CA,10.5,"4,294",Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2016,CA,10.5,"4,294",Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2016,CA,10.5,"4,294",Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2016,CA,10.5,"4,294",Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2016,CA,10.5,"4,294",Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2016,CA,10.5,"4,294",Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2015,CA,10.3,"4,167",Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2015,CA,10.3,"4,167",Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2015,CA,10.3,"4,167",Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2015,CA,10.3,"4,167",Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2015,CA,10.3,"4,167",Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2015,CA,10.3,"4,167",Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2015,CA,10.3,"4,167",Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2015,CA,10.3,"4,167",Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2015,CA,10.3,"4,167",Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2014,CA,10.5,"4,214",Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2014,CA,10.5,"4,214",Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2014,CA,10.5,"4,214",Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2014,CA,10.5,"4,214",Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2014,CA,10.5,"4,214",Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2014,CA,10.5,"4,214",Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2014,CA,10.5,"4,214",Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2014,CA,10.5,"4,214",Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2014,CA,10.5,"4,214",Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Ca,2005,CA,9.1,"3,206",Ca,2021,10.1,4148,/nchs/pressroom/states/california/ca.htm
Ca,2005,CA,9.1,"3,206",Ca,2020,10.0,4144,/nchs/pressroom/states/california/ca.htm
Ca,2005,CA,9.1,"3,206",Ca,2019,10.7,4436,/nchs/pressroom/states/california/ca.htm
Ca,2005,CA,9.1,"3,206",Ca,2018,10.9,4491,/nchs/pressroom/states/california/ca.htm
Ca,2005,CA,9.1,"3,206",Ca,2017,10.5,"4,312",/nchs/pressroom/states/california/california.htm
Ca,2005,CA,9.1,"3,206",Ca,2016,10.5,"4,294",/nchs/pressroom/states/california/california.htm
Ca,2005,CA,9.1,"3,206",Ca,2015,10.3,"4,167",/nchs/pressroom/states/california/california.htm
Ca,2005,CA,9.1,"3,206",Ca,2014,10.5,"4,214",/nchs/pressroom/states/california/california.htm
Ca,2005,CA,9.1,"3,206",Ca,2005,9.1,"3,206",/nchs/pressroom/states/california/california.htm
Co,2021,CO,22.8,1384,Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2021,CO,22.8,1384,Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2021,CO,22.8,1384,Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2021,CO,22.8,1384,Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2021,CO,22.8,1384,Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2021,CO,22.8,1384,Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2021,CO,22.8,1384,Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2021,CO,22.8,1384,Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2021,CO,22.8,1384,Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2020,CO,21.5,1302,Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2020,CO,21.5,1302,Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2020,CO,21.5,1302,Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2020,CO,21.5,1302,Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2020,CO,21.5,1302,Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2020,CO,21.5,1302,Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2020,CO,21.5,1302,Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2020,CO,21.5,1302,Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2020,CO,21.5,1302,Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2019,CO,22.1,1312,Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2019,CO,22.1,1312,Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2019,CO,22.1,1312,Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2019,CO,22.1,1312,Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2019,CO,22.1,1312,Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2019,CO,22.1,1312,Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2019,CO,22.1,1312,Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2019,CO,22.1,1312,Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2019,CO,22.1,1312,Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2018,CO,21.9,1282,Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2018,CO,21.9,1282,Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2018,CO,21.9,1282,Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2018,CO,21.9,1282,Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2018,CO,21.9,1282,Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2018,CO,21.9,1282,Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2018,CO,21.9,1282,Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2018,CO,21.9,1282,Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2018,CO,21.9,1282,Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2017,CO,20.3,"1,181",Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2017,CO,20.3,"1,181",Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2017,CO,20.3,"1,181",Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2017,CO,20.3,"1,181",Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2017,CO,20.3,"1,181",Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2017,CO,20.3,"1,181",Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2017,CO,20.3,"1,181",Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2017,CO,20.3,"1,181",Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2017,CO,20.3,"1,181",Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2016,CO,20.5,"1,168",Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2016,CO,20.5,"1,168",Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2016,CO,20.5,"1,168",Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2016,CO,20.5,"1,168",Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2016,CO,20.5,"1,168",Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2016,CO,20.5,"1,168",Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2016,CO,20.5,"1,168",Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2016,CO,20.5,"1,168",Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2016,CO,20.5,"1,168",Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2015,CO,19.5,"1,093",Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2015,CO,19.5,"1,093",Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2015,CO,19.5,"1,093",Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2015,CO,19.5,"1,093",Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2015,CO,19.5,"1,093",Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2015,CO,19.5,"1,093",Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2015,CO,19.5,"1,093",Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2015,CO,19.5,"1,093",Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2015,CO,19.5,"1,093",Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2014,CO,19.9,"1,083",Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2014,CO,19.9,"1,083",Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2014,CO,19.9,"1,083",Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2014,CO,19.9,"1,083",Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2014,CO,19.9,"1,083",Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2014,CO,19.9,"1,083",Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2014,CO,19.9,"1,083",Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2014,CO,19.9,"1,083",Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2014,CO,19.9,"1,083",Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Co,2005,CO,17.2,800,Co,2021,22.8,1384,/nchs/pressroom/states/colorado/co.htm
Co,2005,CO,17.2,800,Co,2020,21.5,1302,/nchs/pressroom/states/colorado/co.htm
Co,2005,CO,17.2,800,Co,2019,22.1,1312,/nchs/pressroom/states/colorado/co.htm
Co,2005,CO,17.2,800,Co,2018,21.9,1282,/nchs/pressroom/states/colorado/co.htm
Co,2005,CO,17.2,800,Co,2017,20.3,"1,181",/nchs/pressroom/states/colorado/colorado.htm
Co,2005,CO,17.2,800,Co,2016,20.5,"1,168",/nchs/pressroom/states/colorado/colorado.htm
Co,2005,CO,17.2,800,Co,2015,19.5,"1,093",/nchs/pressroom/states/colorado/colorado.htm
Co,2005,CO,17.2,800,Co,2014,19.9,"1,083",/nchs/pressroom/states/colorado/colorado.htm
Co,2005,CO,17.2,800,Co,2005,17.2,800,/nchs/pressroom/states/colorado/colorado.htm
Ct,2021,CT,10.0,401,Ct,2021,10.0,401,/nchs/pressroom/states/connecticut/ct.htm
Ct,2021,CT,10.0,401,Ct,2020,9.3,364,/nchs/pressroom/states/connecticut/ct.htm
Ct,2021,CT,10.0,401,Ct,2019,11.4,435,/nchs/pressroom/states/connecticut/ct.htm
Ct,2021,CT,10.0,401,Ct,2018,10.6,419,/nchs/pressroom/states/connecticut/ct.htm
Ct,2021,CT,10.0,401,Ct,2017,10.5,405,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2021,CT,10.0,401,Ct,2016,10.1,397,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2021,CT,10.0,401,Ct,2015,9.9,384,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2021,CT,10.0,401,Ct,2014,9.8,379,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2021,CT,10.0,401,Ct,2005,8.1,295,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2020,CT,9.3,364,Ct,2021,10.0,401,/nchs/pressroom/states/connecticut/ct.htm
Ct,2020,CT,9.3,364,Ct,2020,9.3,364,/nchs/pressroom/states/connecticut/ct.htm
Ct,2020,CT,9.3,364,Ct,2019,11.4,435,/nchs/pressroom/states/connecticut/ct.htm
Ct,2020,CT,9.3,364,Ct,2018,10.6,419,/nchs/pressroom/states/connecticut/ct.htm
Ct,2020,CT,9.3,364,Ct,2017,10.5,405,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2020,CT,9.3,364,Ct,2016,10.1,397,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2020,CT,9.3,364,Ct,2015,9.9,384,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2020,CT,9.3,364,Ct,2014,9.8,379,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2020,CT,9.3,364,Ct,2005,8.1,295,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2019,CT,11.4,435,Ct,2021,10.0,401,/nchs/pressroom/states/connecticut/ct.htm
Ct,2019,CT,11.4,435,Ct,2020,9.3,364,/nchs/pressroom/states/connecticut/ct.htm
Ct,2019,CT,11.4,435,Ct,2019,11.4,435,/nchs/pressroom/states/connecticut/ct.htm
Ct,2019,CT,11.4,435,Ct,2018,10.6,419,/nchs/pressroom/states/connecticut/ct.htm
Ct,2019,CT,11.4,435,Ct,2017,10.5,405,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2019,CT,11.4,435,Ct,2016,10.1,397,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2019,CT,11.4,435,Ct,2015,9.9,384,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2019,CT,11.4,435,Ct,2014,9.8,379,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2019,CT,11.4,435,Ct,2005,8.1,295,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2018,CT,10.6,419,Ct,2021,10.0,401,/nchs/pressroom/states/connecticut/ct.htm
Ct,2018,CT,10.6,419,Ct,2020,9.3,364,/nchs/pressroom/states/connecticut/ct.htm
Ct,2018,CT,10.6,419,Ct,2019,11.4,435,/nchs/pressroom/states/connecticut/ct.htm
Ct,2018,CT,10.6,419,Ct,2018,10.6,419,/nchs/pressroom/states/connecticut/ct.htm
Ct,2018,CT,10.6,419,Ct,2017,10.5,405,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2018,CT,10.6,419,Ct,2016,10.1,397,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2018,CT,10.6,419,Ct,2015,9.9,384,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2018,CT,10.6,419,Ct,2014,9.8,379,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2018,CT,10.6,419,Ct,2005,8.1,295,/nchs/pressroom/states/connecticut/connecticut.htm
Ct,2017,CT,10.5,405,Ct,2021,10.0,401,/nchs/pressroom/states/connecticut/ct.htm
Ct,2017,CT,10.5,405,Ct,2020,9.3,364,/nchs/pressroom/states/connecticut/ct.htm
Ct,2017,CT,10.5,405,Ct,2019,11.4,435,/nchs/pressroom/states/connecticut/ct.htm
